sheet,cell,key,age,track,profile,subject,historical_brief,source,reference,prompt
sheet_052.png,top_left,antq_adulis_indian_ocean_exchange_circuits,High Empires,exchange,african,African: Adulis Indian Ocean Exchange Circuits,"Adulis connected highland products, Nile and Red Sea routes, Roman demand, Arabia, and Indian Ocean shipping. In this advance, interlocking circuits connected producers, redistribution centres, and distant consumers.",P8.5;P15;PER;CAH-XI;P20,assets_queue/references/vanilla_advance_style_reference.png,"Use case: stylized-concept
Asset type: four separate Europa Universalis V advance-icon cutouts
Primary request: Create exactly four distinct archaeological still-life icon compositions in a clean 2x2 grid.
Input image: the supplied image is an exact installed EU5 advance-icon style reference; match its crisp isolated-object rendering, realistic material detail, natural color, edge treatment, and transparent-cutout composition.
Scene/backdrop: perfectly flat solid #00ff00 chroma-key field in all four cells; no dividers, frames, shadows on the field, gradients, texture, floor plane, or lighting variation.
Style/medium: premium EU5-native painted-realistic object cutouts, not a generic fantasy-game icon, not a miniature scene.
Composition/framing: one centered, generously padded cluster per quadrant; keep every object wholly inside its quadrant and visually separated from the other three.
Lighting/mood: neutral soft studio light with controlled highlights; authentic material colors; no sepia or yellow filter.
Top Left: African: Adulis Indian Ocean Exchange Circuits. Use historically appropriate weights, containers, route objects, coins or weighed media, cordage, and cargo seals. Historical brief: Adulis connected highland products, Nile and Red Sea routes, Roman demand, Arabia, and Indian Ocean shipping. In this advance, interlocking circuits connected producers, redistribution centres, and distant consumers.
Top Right: African: Sahel Iron Cattle Corridors Waystations. Use historically appropriate weights, containers, route objects, coins or weighed media, cordage, and cargo seals. Historical brief: Savanna exchange linked iron-producing communities, pastoral wealth, river routes, and forest-edge goods. In this advance, protected stopping places concentrated information, storage, and route maintenance.
Bottom Left: African: Sahel Iron Cattle Corridors Weights. Use historically appropriate weights, containers, route objects, coins or weighed media, cordage, and cargo seals. Historical brief: Savanna exchange linked iron-producing communities, pastoral wealth, river routes, and forest-edge goods. In this advance, shared measures and recognized valuations reduced disputes between trading communities.
Bottom Right: African: Sahel Iron Cattle Corridors Brokers. Use historically appropriate weights, containers, route objects, coins or weighed media, cordage, and cargo seals. Historical brief: Savanna exchange linked iron-producing communities, pastoral wealth, river routes, and forest-edge goods. In this advance, trusted brokers mediated language, credit, tolls, and political permission.
Constraints: exactly four different icons; AD 96-476 material culture only; use region-specific objects and construction; no repeated composition; no text, letters, numerals, glyphs, flags, maps, heraldry, portraits, borders, badges, coins with readable inscriptions, modern objects, medieval plate armour, firearms, or watermark.
Avoid: cheap yellow grading, muddy monochrome, generic fantasy props, crowded tableaux, people, architecture filling the cell, square picture backgrounds, drop shadows, vignette, or objects crossing quadrant boundaries."
sheet_052.png,top_right,antq_sahel_iron_cattle_corridors_waystations,Crisis,exchange,african,African: Sahel Iron Cattle Corridors Waystations,"Savanna exchange linked iron-producing communities, pastoral wealth, river routes, and forest-edge goods. In this advance, protected stopping places concentrated information, storage, and route maintenance.",P8.5;P15;CAH-XII;P20,assets_queue/references/vanilla_advance_style_reference.png,"Use case: stylized-concept
Asset type: four separate Europa Universalis V advance-icon cutouts
Primary request: Create exactly four distinct archaeological still-life icon compositions in a clean 2x2 grid.
Input image: the supplied image is an exact installed EU5 advance-icon style reference; match its crisp isolated-object rendering, realistic material detail, natural color, edge treatment, and transparent-cutout composition.
Scene/backdrop: perfectly flat solid #00ff00 chroma-key field in all four cells; no dividers, frames, shadows on the field, gradients, texture, floor plane, or lighting variation.
Style/medium: premium EU5-native painted-realistic object cutouts, not a generic fantasy-game icon, not a miniature scene.
Composition/framing: one centered, generously padded cluster per quadrant; keep every object wholly inside its quadrant and visually separated from the other three.
Lighting/mood: neutral soft studio light with controlled highlights; authentic material colors; no sepia or yellow filter.
Top Left: African: Adulis Indian Ocean Exchange Circuits. Use historically appropriate weights, containers, route objects, coins or weighed media, cordage, and cargo seals. Historical brief: Adulis connected highland products, Nile and Red Sea routes, Roman demand, Arabia, and Indian Ocean shipping. In this advance, interlocking circuits connected producers, redistribution centres, and distant consumers.
Top Right: African: Sahel Iron Cattle Corridors Waystations. Use historically appropriate weights, containers, route objects, coins or weighed media, cordage, and cargo seals. Historical brief: Savanna exchange linked iron-producing communities, pastoral wealth, river routes, and forest-edge goods. In this advance, protected stopping places concentrated information, storage, and route maintenance.
Bottom Left: African: Sahel Iron Cattle Corridors Weights. Use historically appropriate weights, containers, route objects, coins or weighed media, cordage, and cargo seals. Historical brief: Savanna exchange linked iron-producing communities, pastoral wealth, river routes, and forest-edge goods. In this advance, shared measures and recognized valuations reduced disputes between trading communities.
Bottom Right: African: Sahel Iron Cattle Corridors Brokers. Use historically appropriate weights, containers, route objects, coins or weighed media, cordage, and cargo seals. Historical brief: Savanna exchange linked iron-producing communities, pastoral wealth, river routes, and forest-edge goods. In this advance, trusted brokers mediated language, credit, tolls, and political permission.
Constraints: exactly four different icons; AD 96-476 material culture only; use region-specific objects and construction; no repeated composition; no text, letters, numerals, glyphs, flags, maps, heraldry, portraits, borders, badges, coins with readable inscriptions, modern objects, medieval plate armour, firearms, or watermark.
Avoid: cheap yellow grading, muddy monochrome, generic fantasy props, crowded tableaux, people, architecture filling the cell, square picture backgrounds, drop shadows, vignette, or objects crossing quadrant boundaries."
sheet_052.png,bottom_left,antq_sahel_iron_cattle_corridors_weights,Crisis,exchange,african,African: Sahel Iron Cattle Corridors Weights,"Savanna exchange linked iron-producing communities, pastoral wealth, river routes, and forest-edge goods. In this advance, shared measures and recognized valuations reduced disputes between trading communities.",P8.5;P15;CAH-XII;P20,assets_queue/references/vanilla_advance_style_reference.png,"Use case: stylized-concept
Asset type: four separate Europa Universalis V advance-icon cutouts
Primary request: Create exactly four distinct archaeological still-life icon compositions in a clean 2x2 grid.
Input image: the supplied image is an exact installed EU5 advance-icon style reference; match its crisp isolated-object rendering, realistic material detail, natural color, edge treatment, and transparent-cutout composition.
Scene/backdrop: perfectly flat solid #00ff00 chroma-key field in all four cells; no dividers, frames, shadows on the field, gradients, texture, floor plane, or lighting variation.
Style/medium: premium EU5-native painted-realistic object cutouts, not a generic fantasy-game icon, not a miniature scene.
Composition/framing: one centered, generously padded cluster per quadrant; keep every object wholly inside its quadrant and visually separated from the other three.
Lighting/mood: neutral soft studio light with controlled highlights; authentic material colors; no sepia or yellow filter.
Top Left: African: Adulis Indian Ocean Exchange Circuits. Use historically appropriate weights, containers, route objects, coins or weighed media, cordage, and cargo seals. Historical brief: Adulis connected highland products, Nile and Red Sea routes, Roman demand, Arabia, and Indian Ocean shipping. In this advance, interlocking circuits connected producers, redistribution centres, and distant consumers.
Top Right: African: Sahel Iron Cattle Corridors Waystations. Use historically appropriate weights, containers, route objects, coins or weighed media, cordage, and cargo seals. Historical brief: Savanna exchange linked iron-producing communities, pastoral wealth, river routes, and forest-edge goods. In this advance, protected stopping places concentrated information, storage, and route maintenance.
Bottom Left: African: Sahel Iron Cattle Corridors Weights. Use historically appropriate weights, containers, route objects, coins or weighed media, cordage, and cargo seals. Historical brief: Savanna exchange linked iron-producing communities, pastoral wealth, river routes, and forest-edge goods. In this advance, shared measures and recognized valuations reduced disputes between trading communities.
Bottom Right: African: Sahel Iron Cattle Corridors Brokers. Use historically appropriate weights, containers, route objects, coins or weighed media, cordage, and cargo seals. Historical brief: Savanna exchange linked iron-producing communities, pastoral wealth, river routes, and forest-edge goods. In this advance, trusted brokers mediated language, credit, tolls, and political permission.
Constraints: exactly four different icons; AD 96-476 material culture only; use region-specific objects and construction; no repeated composition; no text, letters, numerals, glyphs, flags, maps, heraldry, portraits, borders, badges, coins with readable inscriptions, modern objects, medieval plate armour, firearms, or watermark.
Avoid: cheap yellow grading, muddy monochrome, generic fantasy props, crowded tableaux, people, architecture filling the cell, square picture backgrounds, drop shadows, vignette, or objects crossing quadrant boundaries."
sheet_052.png,bottom_right,antq_sahel_iron_cattle_corridors_brokers,Crisis,exchange,african,African: Sahel Iron Cattle Corridors Brokers,"Savanna exchange linked iron-producing communities, pastoral wealth, river routes, and forest-edge goods. In this advance, trusted brokers mediated language, credit, tolls, and political permission.",P8.5;P15;CAH-XII;P20,assets_queue/references/vanilla_advance_style_reference.png,"Use case: stylized-concept
Asset type: four separate Europa Universalis V advance-icon cutouts
Primary request: Create exactly four distinct archaeological still-life icon compositions in a clean 2x2 grid.
Input image: the supplied image is an exact installed EU5 advance-icon style reference; match its crisp isolated-object rendering, realistic material detail, natural color, edge treatment, and transparent-cutout composition.
Scene/backdrop: perfectly flat solid #00ff00 chroma-key field in all four cells; no dividers, frames, shadows on the field, gradients, texture, floor plane, or lighting variation.
Style/medium: premium EU5-native painted-realistic object cutouts, not a generic fantasy-game icon, not a miniature scene.
Composition/framing: one centered, generously padded cluster per quadrant; keep every object wholly inside its quadrant and visually separated from the other three.
Lighting/mood: neutral soft studio light with controlled highlights; authentic material colors; no sepia or yellow filter.
Top Left: African: Adulis Indian Ocean Exchange Circuits. Use historically appropriate weights, containers, route objects, coins or weighed media, cordage, and cargo seals. Historical brief: Adulis connected highland products, Nile and Red Sea routes, Roman demand, Arabia, and Indian Ocean shipping. In this advance, interlocking circuits connected producers, redistribution centres, and distant consumers.
Top Right: African: Sahel Iron Cattle Corridors Waystations. Use historically appropriate weights, containers, route objects, coins or weighed media, cordage, and cargo seals. Historical brief: Savanna exchange linked iron-producing communities, pastoral wealth, river routes, and forest-edge goods. In this advance, protected stopping places concentrated information, storage, and route maintenance.
Bottom Left: African: Sahel Iron Cattle Corridors Weights. Use historically appropriate weights, containers, route objects, coins or weighed media, cordage, and cargo seals. Historical brief: Savanna exchange linked iron-producing communities, pastoral wealth, river routes, and forest-edge goods. In this advance, shared measures and recognized valuations reduced disputes between trading communities.
Bottom Right: African: Sahel Iron Cattle Corridors Brokers. Use historically appropriate weights, containers, route objects, coins or weighed media, cordage, and cargo seals. Historical brief: Savanna exchange linked iron-producing communities, pastoral wealth, river routes, and forest-edge goods. In this advance, trusted brokers mediated language, credit, tolls, and political permission.
Constraints: exactly four different icons; AD 96-476 material culture only; use region-specific objects and construction; no repeated composition; no text, letters, numerals, glyphs, flags, maps, heraldry, portraits, borders, badges, coins with readable inscriptions, modern objects, medieval plate armour, firearms, or watermark.
Avoid: cheap yellow grading, muddy monochrome, generic fantasy props, crowded tableaux, people, architecture filling the cell, square picture backgrounds, drop shadows, vignette, or objects crossing quadrant boundaries."
sheet_053.png,top_left,antq_sahel_iron_cattle_corridors_convoys,Crisis,exchange,african,African: Sahel Iron Cattle Corridors Convoys,"Savanna exchange linked iron-producing communities, pastoral wealth, river routes, and forest-edge goods. In this advance, coordinated river, road, or maritime convoys reduced seasonal transport risk.",P8.5;P15;CAH-XII;P20,assets_queue/references/vanilla_advance_style_reference.png,"Use case: stylized-concept
Asset type: four separate Europa Universalis V advance-icon cutouts
Primary request: Create exactly four distinct archaeological still-life icon compositions in a clean 2x2 grid.
Input image: the supplied image is an exact installed EU5 advance-icon style reference; match its crisp isolated-object rendering, realistic material detail, natural color, edge treatment, and transparent-cutout composition.
Scene/backdrop: perfectly flat solid #00ff00 chroma-key field in all four cells; no dividers, frames, shadows on the field, gradients, texture, floor plane, or lighting variation.
Style/medium: premium EU5-native painted-realistic object cutouts, not a generic fantasy-game icon, not a miniature scene.
Composition/framing: one centered, generously padded cluster per quadrant; keep every object wholly inside its quadrant and visually separated from the other three.
Lighting/mood: neutral soft studio light with controlled highlights; authentic material colors; no sepia or yellow filter.
Top Left: African: Sahel Iron Cattle Corridors Convoys. Use historically appropriate weights, containers, route objects, coins or weighed media, cordage, and cargo seals. Historical brief: Savanna exchange linked iron-producing communities, pastoral wealth, river routes, and forest-edge goods. In this advance, coordinated river, road, or maritime convoys reduced seasonal transport risk.
Top Right: African: Sahel Iron Cattle Corridors Circuits. Use historically appropriate weights, containers, route objects, coins or weighed media, cordage, and cargo seals. Historical brief: Savanna exchange linked iron-producing communities, pastoral wealth, river routes, and forest-edge goods. In this advance, interlocking circuits connected producers, redistribution centres, and distant consumers.
Bottom Left: African: Aksumite Coin Customs Waystations. Use historically appropriate weights, containers, route objects, coins or weighed media, cordage, and cargo seals. Historical brief: Aksumite coinage and customs oversight supported Red Sea diplomacy, port dues, and highland redistribution. In this advance, protected stopping places concentrated information, storage, and route maintenance.
Bottom Right: African: Aksumite Coin Customs Weights. Use historically appropriate weights, containers, route objects, coins or weighed media, cordage, and cargo seals. Historical brief: Aksumite coinage and customs oversight supported Red Sea diplomacy, port dues, and highland redistribution. In this advance, shared measures and recognized valuations reduced disputes between trading communities.
Constraints: exactly four different icons; AD 96-476 material culture only; use region-specific objects and construction; no repeated composition; no text, letters, numerals, glyphs, flags, maps, heraldry, portraits, borders, badges, coins with readable inscriptions, modern objects, medieval plate armour, firearms, or watermark.
Avoid: cheap yellow grading, muddy monochrome, generic fantasy props, crowded tableaux, people, architecture filling the cell, square picture backgrounds, drop shadows, vignette, or objects crossing quadrant boundaries."
sheet_053.png,top_right,antq_sahel_iron_cattle_corridors_circuits,Crisis,exchange,african,African: Sahel Iron Cattle Corridors Circuits,"Savanna exchange linked iron-producing communities, pastoral wealth, river routes, and forest-edge goods. In this advance, interlocking circuits connected producers, redistribution centres, and distant consumers.",P8.5;P15;CAH-XII;P20,assets_queue/references/vanilla_advance_style_reference.png,"Use case: stylized-concept
Asset type: four separate Europa Universalis V advance-icon cutouts
Primary request: Create exactly four distinct archaeological still-life icon compositions in a clean 2x2 grid.
Input image: the supplied image is an exact installed EU5 advance-icon style reference; match its crisp isolated-object rendering, realistic material detail, natural color, edge treatment, and transparent-cutout composition.
Scene/backdrop: perfectly flat solid #00ff00 chroma-key field in all four cells; no dividers, frames, shadows on the field, gradients, texture, floor plane, or lighting variation.
Style/medium: premium EU5-native painted-realistic object cutouts, not a generic fantasy-game icon, not a miniature scene.
Composition/framing: one centered, generously padded cluster per quadrant; keep every object wholly inside its quadrant and visually separated from the other three.
Lighting/mood: neutral soft studio light with controlled highlights; authentic material colors; no sepia or yellow filter.
Top Left: African: Sahel Iron Cattle Corridors Convoys. Use historically appropriate weights, containers, route objects, coins or weighed media, cordage, and cargo seals. Historical brief: Savanna exchange linked iron-producing communities, pastoral wealth, river routes, and forest-edge goods. In this advance, coordinated river, road, or maritime convoys reduced seasonal transport risk.
Top Right: African: Sahel Iron Cattle Corridors Circuits. Use historically appropriate weights, containers, route objects, coins or weighed media, cordage, and cargo seals. Historical brief: Savanna exchange linked iron-producing communities, pastoral wealth, river routes, and forest-edge goods. In this advance, interlocking circuits connected producers, redistribution centres, and distant consumers.
Bottom Left: African: Aksumite Coin Customs Waystations. Use historically appropriate weights, containers, route objects, coins or weighed media, cordage, and cargo seals. Historical brief: Aksumite coinage and customs oversight supported Red Sea diplomacy, port dues, and highland redistribution. In this advance, protected stopping places concentrated information, storage, and route maintenance.
Bottom Right: African: Aksumite Coin Customs Weights. Use historically appropriate weights, containers, route objects, coins or weighed media, cordage, and cargo seals. Historical brief: Aksumite coinage and customs oversight supported Red Sea diplomacy, port dues, and highland redistribution. In this advance, shared measures and recognized valuations reduced disputes between trading communities.
Constraints: exactly four different icons; AD 96-476 material culture only; use region-specific objects and construction; no repeated composition; no text, letters, numerals, glyphs, flags, maps, heraldry, portraits, borders, badges, coins with readable inscriptions, modern objects, medieval plate armour, firearms, or watermark.
Avoid: cheap yellow grading, muddy monochrome, generic fantasy props, crowded tableaux, people, architecture filling the cell, square picture backgrounds, drop shadows, vignette, or objects crossing quadrant boundaries."
sheet_053.png,bottom_left,antq_aksumite_coin_customs_waystations,Dominate,exchange,african,African: Aksumite Coin Customs Waystations,"Aksumite coinage and customs oversight supported Red Sea diplomacy, port dues, and highland redistribution. In this advance, protected stopping places concentrated information, storage, and route maintenance.",P8.5;P15;CAH-XII;P20,assets_queue/references/vanilla_advance_style_reference.png,"Use case: stylized-concept
Asset type: four separate Europa Universalis V advance-icon cutouts
Primary request: Create exactly four distinct archaeological still-life icon compositions in a clean 2x2 grid.
Input image: the supplied image is an exact installed EU5 advance-icon style reference; match its crisp isolated-object rendering, realistic material detail, natural color, edge treatment, and transparent-cutout composition.
Scene/backdrop: perfectly flat solid #00ff00 chroma-key field in all four cells; no dividers, frames, shadows on the field, gradients, texture, floor plane, or lighting variation.
Style/medium: premium EU5-native painted-realistic object cutouts, not a generic fantasy-game icon, not a miniature scene.
Composition/framing: one centered, generously padded cluster per quadrant; keep every object wholly inside its quadrant and visually separated from the other three.
Lighting/mood: neutral soft studio light with controlled highlights; authentic material colors; no sepia or yellow filter.
Top Left: African: Sahel Iron Cattle Corridors Convoys. Use historically appropriate weights, containers, route objects, coins or weighed media, cordage, and cargo seals. Historical brief: Savanna exchange linked iron-producing communities, pastoral wealth, river routes, and forest-edge goods. In this advance, coordinated river, road, or maritime convoys reduced seasonal transport risk.
Top Right: African: Sahel Iron Cattle Corridors Circuits. Use historically appropriate weights, containers, route objects, coins or weighed media, cordage, and cargo seals. Historical brief: Savanna exchange linked iron-producing communities, pastoral wealth, river routes, and forest-edge goods. In this advance, interlocking circuits connected producers, redistribution centres, and distant consumers.
Bottom Left: African: Aksumite Coin Customs Waystations. Use historically appropriate weights, containers, route objects, coins or weighed media, cordage, and cargo seals. Historical brief: Aksumite coinage and customs oversight supported Red Sea diplomacy, port dues, and highland redistribution. In this advance, protected stopping places concentrated information, storage, and route maintenance.
Bottom Right: African: Aksumite Coin Customs Weights. Use historically appropriate weights, containers, route objects, coins or weighed media, cordage, and cargo seals. Historical brief: Aksumite coinage and customs oversight supported Red Sea diplomacy, port dues, and highland redistribution. In this advance, shared measures and recognized valuations reduced disputes between trading communities.
Constraints: exactly four different icons; AD 96-476 material culture only; use region-specific objects and construction; no repeated composition; no text, letters, numerals, glyphs, flags, maps, heraldry, portraits, borders, badges, coins with readable inscriptions, modern objects, medieval plate armour, firearms, or watermark.
Avoid: cheap yellow grading, muddy monochrome, generic fantasy props, crowded tableaux, people, architecture filling the cell, square picture backgrounds, drop shadows, vignette, or objects crossing quadrant boundaries."
sheet_053.png,bottom_right,antq_aksumite_coin_customs_weights,Dominate,exchange,african,African: Aksumite Coin Customs Weights,"Aksumite coinage and customs oversight supported Red Sea diplomacy, port dues, and highland redistribution. In this advance, shared measures and recognized valuations reduced disputes between trading communities.",P8.5;P15;CAH-XII;P20,assets_queue/references/vanilla_advance_style_reference.png,"Use case: stylized-concept
Asset type: four separate Europa Universalis V advance-icon cutouts
Primary request: Create exactly four distinct archaeological still-life icon compositions in a clean 2x2 grid.
Input image: the supplied image is an exact installed EU5 advance-icon style reference; match its crisp isolated-object rendering, realistic material detail, natural color, edge treatment, and transparent-cutout composition.
Scene/backdrop: perfectly flat solid #00ff00 chroma-key field in all four cells; no dividers, frames, shadows on the field, gradients, texture, floor plane, or lighting variation.
Style/medium: premium EU5-native painted-realistic object cutouts, not a generic fantasy-game icon, not a miniature scene.
Composition/framing: one centered, generously padded cluster per quadrant; keep every object wholly inside its quadrant and visually separated from the other three.
Lighting/mood: neutral soft studio light with controlled highlights; authentic material colors; no sepia or yellow filter.
Top Left: African: Sahel Iron Cattle Corridors Convoys. Use historically appropriate weights, containers, route objects, coins or weighed media, cordage, and cargo seals. Historical brief: Savanna exchange linked iron-producing communities, pastoral wealth, river routes, and forest-edge goods. In this advance, coordinated river, road, or maritime convoys reduced seasonal transport risk.
Top Right: African: Sahel Iron Cattle Corridors Circuits. Use historically appropriate weights, containers, route objects, coins or weighed media, cordage, and cargo seals. Historical brief: Savanna exchange linked iron-producing communities, pastoral wealth, river routes, and forest-edge goods. In this advance, interlocking circuits connected producers, redistribution centres, and distant consumers.
Bottom Left: African: Aksumite Coin Customs Waystations. Use historically appropriate weights, containers, route objects, coins or weighed media, cordage, and cargo seals. Historical brief: Aksumite coinage and customs oversight supported Red Sea diplomacy, port dues, and highland redistribution. In this advance, protected stopping places concentrated information, storage, and route maintenance.
Bottom Right: African: Aksumite Coin Customs Weights. Use historically appropriate weights, containers, route objects, coins or weighed media, cordage, and cargo seals. Historical brief: Aksumite coinage and customs oversight supported Red Sea diplomacy, port dues, and highland redistribution. In this advance, shared measures and recognized valuations reduced disputes between trading communities.
Constraints: exactly four different icons; AD 96-476 material culture only; use region-specific objects and construction; no repeated composition; no text, letters, numerals, glyphs, flags, maps, heraldry, portraits, borders, badges, coins with readable inscriptions, modern objects, medieval plate armour, firearms, or watermark.
Avoid: cheap yellow grading, muddy monochrome, generic fantasy props, crowded tableaux, people, architecture filling the cell, square picture backgrounds, drop shadows, vignette, or objects crossing quadrant boundaries."
sheet_054.png,top_left,antq_aksumite_coin_customs_brokers,Dominate,exchange,african,African: Aksumite Coin Customs Brokers,"Aksumite coinage and customs oversight supported Red Sea diplomacy, port dues, and highland redistribution. In this advance, trusted brokers mediated language, credit, tolls, and political permission.",P8.5;P15;CAH-XII;P20,assets_queue/references/vanilla_advance_style_reference.png,"Use case: stylized-concept
Asset type: four separate Europa Universalis V advance-icon cutouts
Primary request: Create exactly four distinct archaeological still-life icon compositions in a clean 2x2 grid.
Input image: the supplied image is an exact installed EU5 advance-icon style reference; match its crisp isolated-object rendering, realistic material detail, natural color, edge treatment, and transparent-cutout composition.
Scene/backdrop: perfectly flat solid #00ff00 chroma-key field in all four cells; no dividers, frames, shadows on the field, gradients, texture, floor plane, or lighting variation.
Style/medium: premium EU5-native painted-realistic object cutouts, not a generic fantasy-game icon, not a miniature scene.
Composition/framing: one centered, generously padded cluster per quadrant; keep every object wholly inside its quadrant and visually separated from the other three.
Lighting/mood: neutral soft studio light with controlled highlights; authentic material colors; no sepia or yellow filter.
Top Left: African: Aksumite Coin Customs Brokers. Use historically appropriate weights, containers, route objects, coins or weighed media, cordage, and cargo seals. Historical brief: Aksumite coinage and customs oversight supported Red Sea diplomacy, port dues, and highland redistribution. In this advance, trusted brokers mediated language, credit, tolls, and political permission.
Top Right: African: Aksumite Coin Customs Convoys. Use historically appropriate weights, containers, route objects, coins or weighed media, cordage, and cargo seals. Historical brief: Aksumite coinage and customs oversight supported Red Sea diplomacy, port dues, and highland redistribution. In this advance, coordinated river, road, or maritime convoys reduced seasonal transport risk.
Bottom Left: African: Aksumite Coin Customs Circuits. Use historically appropriate weights, containers, route objects, coins or weighed media, cordage, and cargo seals. Historical brief: Aksumite coinage and customs oversight supported Red Sea diplomacy, port dues, and highland redistribution. In this advance, interlocking circuits connected producers, redistribution centres, and distant consumers.
Bottom Right: African: Horn Oceanic Entrepots Waystations. Use historically appropriate weights, containers, route objects, coins or weighed media, cordage, and cargo seals. Historical brief: Late antique Horn ports mediated ivory, aromatics, livestock, textiles, and ceramics across seasonal sea lanes. In this advance, protected stopping places concentrated information, storage, and route maintenance.
Constraints: exactly four different icons; AD 96-476 material culture only; use region-specific objects and construction; no repeated composition; no text, letters, numerals, glyphs, flags, maps, heraldry, portraits, borders, badges, coins with readable inscriptions, modern objects, medieval plate armour, firearms, or watermark.
Avoid: cheap yellow grading, muddy monochrome, generic fantasy props, crowded tableaux, people, architecture filling the cell, square picture backgrounds, drop shadows, vignette, or objects crossing quadrant boundaries."
sheet_054.png,top_right,antq_aksumite_coin_customs_convoys,Dominate,exchange,african,African: Aksumite Coin Customs Convoys,"Aksumite coinage and customs oversight supported Red Sea diplomacy, port dues, and highland redistribution. In this advance, coordinated river, road, or maritime convoys reduced seasonal transport risk.",P8.5;P15;CAH-XII;P20,assets_queue/references/vanilla_advance_style_reference.png,"Use case: stylized-concept
Asset type: four separate Europa Universalis V advance-icon cutouts
Primary request: Create exactly four distinct archaeological still-life icon compositions in a clean 2x2 grid.
Input image: the supplied image is an exact installed EU5 advance-icon style reference; match its crisp isolated-object rendering, realistic material detail, natural color, edge treatment, and transparent-cutout composition.
Scene/backdrop: perfectly flat solid #00ff00 chroma-key field in all four cells; no dividers, frames, shadows on the field, gradients, texture, floor plane, or lighting variation.
Style/medium: premium EU5-native painted-realistic object cutouts, not a generic fantasy-game icon, not a miniature scene.
Composition/framing: one centered, generously padded cluster per quadrant; keep every object wholly inside its quadrant and visually separated from the other three.
Lighting/mood: neutral soft studio light with controlled highlights; authentic material colors; no sepia or yellow filter.
Top Left: African: Aksumite Coin Customs Brokers. Use historically appropriate weights, containers, route objects, coins or weighed media, cordage, and cargo seals. Historical brief: Aksumite coinage and customs oversight supported Red Sea diplomacy, port dues, and highland redistribution. In this advance, trusted brokers mediated language, credit, tolls, and political permission.
Top Right: African: Aksumite Coin Customs Convoys. Use historically appropriate weights, containers, route objects, coins or weighed media, cordage, and cargo seals. Historical brief: Aksumite coinage and customs oversight supported Red Sea diplomacy, port dues, and highland redistribution. In this advance, coordinated river, road, or maritime convoys reduced seasonal transport risk.
Bottom Left: African: Aksumite Coin Customs Circuits. Use historically appropriate weights, containers, route objects, coins or weighed media, cordage, and cargo seals. Historical brief: Aksumite coinage and customs oversight supported Red Sea diplomacy, port dues, and highland redistribution. In this advance, interlocking circuits connected producers, redistribution centres, and distant consumers.
Bottom Right: African: Horn Oceanic Entrepots Waystations. Use historically appropriate weights, containers, route objects, coins or weighed media, cordage, and cargo seals. Historical brief: Late antique Horn ports mediated ivory, aromatics, livestock, textiles, and ceramics across seasonal sea lanes. In this advance, protected stopping places concentrated information, storage, and route maintenance.
Constraints: exactly four different icons; AD 96-476 material culture only; use region-specific objects and construction; no repeated composition; no text, letters, numerals, glyphs, flags, maps, heraldry, portraits, borders, badges, coins with readable inscriptions, modern objects, medieval plate armour, firearms, or watermark.
Avoid: cheap yellow grading, muddy monochrome, generic fantasy props, crowded tableaux, people, architecture filling the cell, square picture backgrounds, drop shadows, vignette, or objects crossing quadrant boundaries."
